"id","stars","date","text","useful","funny","cool","business_id","user_id"

UPDATE: apparently, my aunt ordered \"Jack's Honey Lemonade\" which was also served in a plastic cup without a lemon wedge, despite being shown in a mason jar with a lemon wedge on the menu. Also there was a fly in it. 

Also at the beginning of the drinks menu, there is a page describing the restaurant's commitment to \"bringing the best draft beer possible to their beer drinkers\" by taking steps including using \"clean, aroma free glasses\". :(",1,2,1,"PV9CdNFDOX4_zWm3Sy3W8g","0CoyOqZDyCTHF1MtVW03ZQ"
"Lp3ksz-yJKaY8Jsz7MMbYg",3,"2012-09-12 00:00:00","Summary:
What quaker Steak lacks in class, consistency, quality, and value it more than makes up for in gluttony.  

The Big Deal:
All you can eat wings for around 13 dollars is a weekly ritual that I only somewhat begrudgingly keep up Tuesday nights.  The format is you get 4 wings at a time which surprisingly come out not at the snails pace of a normal all-you-can-eat game but at a decent pace.  Long Islands are 3$ and service is pretty quickl

My favorite:
Get supercharged wings.  They are absolutely delicious, even if after 4 I wind up crying they are still so tasty.  For the more faint of heart you gotta try Haute Parm.

Shortfalls:
Sometimes they serve you wings that are too dry or are overcooked but the next four are usually better.  The Long islands aren't as strong as good ones, but hey, it's not like the Lube is a Gay Bar (which by the way is the least apparaently true statement I've ever made). The huge hordes of high school jocks hitting on the food runners only heat the blood without boiling it.  I love hate this place.

The Secret:
They also deliver, and when you order a big bucket of wings they have yet to totally miss the mark for me.",0,0,0,"PV9CdNFDOX4_zWm3Sy3W8g","4GDDIoBtTsrtcqJjctWhDQ"
"lpsWGcTfyJ1khte_tK2L8Q",4,"2009-05-26 00:00:00","The other reviews are right on and this place has the most excellent wings around.  They are plenty spicy and hot and cooked beyond perfection.  YES BEYOND PERFECTION!  The service is great, it's always clean and the place is just friendly.  If you are a gearhead this is a must.",1,0,0,"PV9CdNFDOX4_zWm3Sy3W8g","uUsHZDrdsqkzoBn_Qz2jDw"
"lRSqx5iRrKOjgn1RKNjmFg",1,"2017-04-11 00:00:00","When we actually eat there, in the bar, everything is pretty good! Good food, good service. I like the \"Biker Chicken\" salad - delicious. However, when we order drive-thru pick-up, they forget to put all of our food items in the bag. It's happened twice now. We even repeated our order back to them, and asked if they have included everything. Last night we got home, and both Biker Chicken salads had no Chicken! We paid $11.99 each! That's $24.00 for 2 chicken salads with no chicken! My husband called to let them know their error, and they told him to \"call back later\". He left his phone number for the manager to return his call, and she never called back.",1,0,0,"PV9CdNFDOX4_zWm3Sy3W8g","XAwbQdKkAzs0n3EX34UUHg"
"LtgXLSJrgUb6IFEkaE47XQ",4,"2007-08-16 00:00:00","Gets one star for having Biker Night on Wednesday with a band and bar setup outside. (I wish I had taken pictures.) We walked from our hotel trying to figure out where to eat.  There were 4 choices - PF Chang's (done last night as a group), Abuelo's (where I ate Monday), Apple-bee's and Quaker Steak and Lube (which was closest).   

As we walk up we notice that there is an employee directing the bikers where to park, \"Please get close.\"   Not a good sign, but still we send in scouts to see how long the wait it.  Apparently the crowd is outside because they are able to seat our party of nine immediately.  

Their menu is big; steaks, wings, ribs, burgers, etc.   A number of the party had steaks, the rest chicken wings.   It was a messy meal for me, but good.  Service was good given the number of people that were there.  Granted this is not the place to be a wine snob, but it was a good time.  Loved the atmosphere, the bikers really added to it.",8,4,5,"PV9CdNFDOX4_zWm3Sy3W8g","O7OLR9n8MvPeJJtWXLJLLg"
"M7jAvT-HeOeM3lpb4jtz9A",4,"2009-01-15 00:00:00","Quaker Steak & Lube has, in my opinion, THE best wings around.  Huge selection of sauces- choose carefully, my friend, lest you sear your tongue.  My personal fave is the garlic sauce, followed by the regular 'hot' sauce.  

It's a little odd to eat/drink beneath stock cars and motorbikes suspended from the ceiling, until you realize they're really not going to fall on your head.  Hmm-wonder if that ever happened?  I digress..

Fairly decent menu, two bars and OK prices.  Nuff said.",0,0,1,"PV9CdNFDOX4_zWm3Sy3W8g","GrUCjpll6wTlcEhjuabHTA"
"MFxWjJ9MLvYg5diynECbTw",4,"2017-02-25 00:00:00","The food is very good! The service however is poor. We waited 15 minutes to get a waiter for drinks, and the wait time for our food was 45 min+. Our waiter only checked on us once after the food arrived, then offered the bill.",0,0,0,"PV9CdNFDOX4_zWm3Sy3W8g","HaRrjZEPlG-NTyDFzv3w1g"
"mkAxLevhjO0Cxgbw6r5IgA",4,"2008-09-01 00:00:00","I'm a girl who likes her options, so Tuesday nights when they do the All You Can Eat wing special is perfect for me. Not because I plan on eating a bathtub of chicken parts, but because I have a tendency to regret what I order as soon as I see someone else's food. Maybe it's a quest for entree greatness, who knows. I just enjoy getting a little of this, and a little of that. 

It is quite loud and busy(plan to wait if you're going on a Tues!), and obviously not what I'd call \"high(or even middle) end\". If THAT'S what you're looking for, what are you going to a wing joint for, anyway?",0,2,1,"PV9CdNFDOX4_zWm3Sy3W8g","z3WHx5PVY6BglO4d6Uo9Ww"
"mpIHmiQn2RP_Ym9Jse1omA",1,"2015-10-18 00:00:00","don't bother with the drive-thru. they're the shunned, wanna be waitstaff. they're outdoor menu hasn't been updated with prices in months and this was confirmed by the person taking my order, as well as the manager and assistant manager. they also stated that to go portions are \"much smaller\" but cost the same when ordering in the restaurant.",0,0,0,"PV9CdNFDOX4_zWm3Sy3W8g","1uQ0YD4g05xHfM9zFdEU6A"
"ncbFk2DW2VeDsCGJh0SKCQ",3,"2017-02-14 00:00:00","While I would love to take about the place it's just as good as it is and not as good as it should be. The atmosphere which is very garage like and honestly pretty fun, IF you are at all into cars, bikes, or Motorsports the food is just \"very typical\".
I'm not trying to be a complete ass about this but the food was just very typical bar food and not at all memorable as the decor clearly is. 
The incongruity only draws, in my opinion, attention to the disparaging differences between the two. 
Oh yes, being once again the potentially grumpy reviewer: it always bothers me when staff is taking a break and eating, in \"uniform\" just a table away. 
Have them in the back of house or in a closed section which there clear was while I was there. On a pretty empty Saturday night...which should also be a concern.. Empty Saturday night. But then again it's not football season.",1,0,0,"PV9CdNFDOX4_zWm3Sy3W8g","MIXnMsVzTiqvHUH3hEOVgA"
"Nkl7d4Xon4F3m7VGZQFS6w",4,"2010-12-15 00:00:00","This place is always a good time, and the food is delicious. I've been there for the all-you-can-eat wings as well as other food. Definitely a spot worth checking out if you like sports bars and 'bar food'.",0,0,0,"PV9CdNFDOX4_zWm3Sy3W8g","EcFEdX71HFjQna9LXIS-Lg"
"PanjtaRMIBcTMwkmlDOeaQ",4,"2012-09-07 00:00:00","We came here after a disappointing wait at Johnny's Italian Steakhouse (reviewed it too!) and we're glad we did because spending $30 made us feel better than potentially spending over $100 for crap service at Johnny's. 

Anyway! Moving on. The man had the Arizona El Camino burger, which he loved and claims to be his favorite burger now. I had the BBQ O-ring Cheesesteak, which was good but I think I would've loved more cheese. We also ordered the Magna Fries which the man inhaled in less than 2 minutes.

Overall great experience. I wish I could remember the name of our server. She was nice enough to wipe down the booth we sat in because it was a little sticky. And she was attentive but not annoying. Whoever you are, thanks!",1,0,1,"PV9CdNFDOX4_zWm3Sy3W8g","BXuxdO-lBL4tdg1-AthsaQ"
"pdVVP22o0VwR-Kd2Jq5fhw",4,"2011-01-15 00:00:00","Consistently good food. Really good Greek nachos and great wings.",1,0,0,"PV9CdNFDOX4_zWm3Sy3W8g","8uA7BtBxBUF3knvw4YbVZQ"
"PMZ1WV4-NzK6eja4UmYnsw",1,"2013-04-14 00:00:00","My wife and I went there earlier this evening and I can say all the comments about the service is true.  Absolutely brutal!  We were seated quickly, but after sitting at our table  for 10 minutes and not one server came by to take an order we gave up & left to find some other restaurant that valued our business. Trust me, go somewhere else.  We went to Monks across the street and received very attentive service.",0,0,0,"PV9CdNFDOX4_zWm3Sy3W8g","zmzcklWqoc6iXWlVJoGUsQ"
"qD13IgVYAZKj4-tXVWgK8w",4,"2012-02-16 00:00:00","I had the Philly Cheese Steak Flat bread and it was dah bomb!  The service and the food was great.  The place has a unique look to it, like a 1950s diner on the outside.  On the inside it has race car decorations all over the place.  I went on a Wednesday night and they had a rock band there on the bar side.  The rock band was good, but I was sitting on the restaurant side and just wasn't in the mood to hear all of that noise.  So I am giving it 4.5 stars instead of 5.   I will definitely go back again, I will just make sure it's not concert night.",0,0,0,"PV9CdNFDOX4_zWm3Sy3W8g","DcxNqrZ7_5bQDxlgt6c3zA"
"QtQhCBFmYs4hXKJMDrCGzg",4,"2016-07-21 00:00:00","One of my favorite wing stops. Never been disappointed and have tried a variety of wings except for the atomic or triple atomic I'm not brave enough for that!  My wife usually gets the boneless and I end up finishing hers and they're good too. The only down side ever has been the wait to sit and eat. Unfortunately it's a busy place at times and might take longer than other wing joints. That being said we continue to patronize when in the area.  They also have great drinks and a great happy hour especially when getting tankers!",0,0,1,"PV9CdNFDOX4_zWm3Sy3W8g","107D1iD84UeLi7Y45efF8A"
"R-7uHHSVlvD_EbqPetrvFQ",5,"2014-01-15 00:00:00","Quaker has the best wings in Madison.

A long time ago I used to be an avid BW3 person, then I was introduced to Quaker by the boyfriend (who used to work here in high school) and my life changed. LOVE this place. It is a total dude place, as the decor is car themed, but I love coming here. We always have a great time, and their specials are ever-changing. I have been here for AYCE, wing nights, and Bike nights. Each one is a unique and fun experience.

We used to go to the Quaker downtown as we could walk there, but we love the wings here so much that we drive out to Middleton regularly. The sauces are always being updated, but I would definitely recommend: Parmesan garlic, Arizona ranch, and any of the dry rubs. Their ranch is DELICIOUS. And their burgers are yummy, too! I have had the mac and cheese burger (good) and the jalapeno burger (AMAZING). I suggest you try the apps, as they are always a good match to beer at the bar. 

Overall, we come back here again and again for the food, the sports aura, and the unique experience we have every time. Definitely recommend for a meal with family or a group of friends, especially during a Wisconsin game!",1,0,1,"PV9CdNFDOX4_zWm3Sy3W8g","rWGgJFYfIzn0Adf627oYaw"
"r53ig5JDyUbj4m2ar3CurQ",3,"2014-08-28 00:00:00","The staff was nice but the food was average.

My wife ordered the lube burger which had a pretty nice sauce and was a good size along with a side of boneless Fiery BBQ wings which were not spicy at all (it's in the 'yellow' so she was expecting at least a tiny hint) and too heavily breaded.

For some strange reason I had an overwhelming need to dip something in ranch (no this is not a common occurrence), specifically chicken tenders. Lo and behold when I opened up the menu they were advertising what appeared to be a revamped chicken tender. 

So away I sent the waiter with that order and a side of medium sauced buffalo wings. When the tenders came I was shocked by the teeny weeny tiny portion. It looked like a kid's meal portion so I was quite happy to have the extra wings. The quantity not withstanding, they had good flavor, were very moist as was advertised, and went well with both the Boom Boom sauce and ranch. My dunking desire was mostly satisfied.

The wings were just alright. No complaints with the meat just the medium sauce once again had NO kick whatsoever. In fact, it was pretty flavorless. If I go back I will be sure to do as Emeril Lagasse advises and 'Kick it up a notch!'.",0,0,0,"PV9CdNFDOX4_zWm3Sy3W8g","CapjGj9mWWL6P_eQChu-5g"
"Ral40CKGfqRvHRtyhfHUZg",2,"2014-12-27 00:00:00","I'm just not a fan of this place. If you go in a big group, it can be pretty fun, but for just two people it kinda blows. The food is pretty much as average as it can get. The only real appeal to coming here is the super hot wings. After you've had them all once or twice, there's just no real point in coming. If you insist on coming, come during some special. Expect it to be very loud and busy. The wait staff is a hit or miss.

The mixed drinks are pretty good, so I'll give them that.",1,0,0,"PV9CdNFDOX4_zWm3Sy3W8g","oNQI-ZQnalRlLyZxKkJ08A"
"rItn_MF2F7ClmPCVTfhuZA",5,"2016-10-30 00:00:00","Having extremely specific diet restrictions I really appreciated the mindfulness of the staff to accommodate me. The manager read the ingredients of all sauces to see if there were any that worked, came out and let me know what had seasoning and what didn't and ultimately were able to make me a safe meal. The wait staff was friendly, the food was good (my boyfriend was able to order a more exciting menu item which he said was good), and the atmosphere was fun. Overall it was a fun and friendly place to eat that left me feeling full and thankfully not sick!",0,0,0,"PV9CdNFDOX4_zWm3Sy3W8g","PegL2rzbFKZpI4I1Hu55bw"
"rnjAIrVbbVIuqmOzSNHD6Q",4,"2011-10-26 00:00:00","Been here many times. Give it a general thumbs up. Good wings and burgers. Don't recommend the steak. Some memorable times at karaoke nights here. The bar manager in the main bar area (to the right when you come in) is a good guy - once I complained because my wings were legitimately cold and without much sauce. Sent me a new, fresh+hot round of wings with plenty of sauce and comped a good portion of the meal. That's really the only time ive ever had a bad experience, and he made up for it.",0,0,0,"PV9CdNFDOX4_zWm3Sy3W8g","8jopMotnl9LRMA2WN37NhQ"
"SfAMrynVVjdG8R36w3-QIQ",1,"2014-02-08 00:00:00","I just got done eating at Quaker Steak and Lube, and I was very very disappointed. I recently saw this restaurant featured on the show Man vs Food and the food looked delicious mainly the wings. I'm a big fan of wings so I ordered a few wings with some coleslaw. I didn't have time to eat there so I placed an order for pick up. I was told the food should be ready in about 15-20 minutes. I arrived to pick up my food about 15 minutes after ordering and I had to wait another 15 minutes to receive my food. Once I got my food I opened up my bag and observed the carrots and celery in little plastic bags like you would find in a 4th graders lunch. There was no utensils or napkins which I discovered when I was long gone. Once arriving home I then began with the fries. The fries were barely warm and not salted. the coleslaw didn't taste like anything and the tasted old. As for the wings they were okay at best, the wings were cold. With my hopes high for a great lunch I was let down by disappointing food.",0,0,0,"PV9CdNFDOX4_zWm3Sy3W8g","y-yDmNcE8xl2PUJ0_HK3tQ"
"teqzCjDhEZPp_sNooKojAw",4,"2007-03-29 00:00:00","Rather good food, we had a good burger, A good side order of fresh soft pretzels, a good bucket of  spicy chicken wings, and a worthwhile case of indigestion.

This place is good in spite of its taken a bit too far theme. (-1 star for having way too many menu items named \"lube\" (Example, a glass of Strawberry  Lube-onade)",0,0,0,"PV9CdNFDOX4_zWm3Sy3W8g","LFWLmd6hW0xxpRJ1MghwUw"
"tJn6TiHqJyVntY9d0MBpJQ",5,"2009-05-26 00:00:00","Quaker Steak rocks!  Dont listen to any of the reviews with less than 4 stars - these people have no idea what they are talking about.  

We came to Madison and had to make a special trip here since seeing the Man vs Food segment where Adam takes the \"atomic wing challenge\".  They make you sign a paper saying the restaurant is not liable for any harm you do to yourself after eating 6 of these bad boys (oooh, scary!).  Andy ordered the flavour that was one less hot than the Atomic, which were called the Supercharged.  

The wings come and while they were awesome, they werent anywhere close to the heat level I was expecting.  I wanted to be writhing on the floor in pain, gasping and pleading for my life, and they merely created a bit of sweat across the brow, nothing more.  Had I been hungrier, I could have had 6 more with no problems.  

The interior is definitely geared towards men, with gas pumps and neon signs and an actual Nascar hanging from the ceiling.  The exterior looks like an old time gas station.  I dont really care about that, all I care about is the next time I get to visit Madison and get to have more of those Atomic wings!",4,4,5,"PV9CdNFDOX4_zWm3Sy3W8g","Un9kXZRrhnfdhaW33OwLFg"
"T_RF0akSXVkScn9aNX37Rg",3,"2009-01-05 00:00:00","Good wings 

Many nightly activities.

Monday night football
Tuesday night AYCE wings.
Wednsday night Biker Night
Thursday night Kareoke.

The wing challenge to get your picture on the wall. Is fun to watch your co-workers to do. However I do not recommend sitting next to them the following day.",0,2,0,"PV9CdNFDOX4_zWm3Sy3W8g","qBhxlF5jdNpQ-urInKPNrg"
"U98v6M_4jMiuPBXeZ-vv9A",5,"2009-11-18 00:00:00","Oh Thai r' Cracker wings, why are you so good?  Some of the best wings in Madison.  Tuesdays are all you can eat.  My favorite are the hot buffalo wings and the Thai 'r Crackers.  Very similar to Buffalo Wild Wings though.",0,0,0,"PV9CdNFDOX4_zWm3Sy3W8g","Q_xEppT42Qu9JOPbwsdK6Q"
"UeUtk2H_dPnSp_X_Eg9K4w",5,"2009-08-22 00:00:00","Unbelievably tasty food! Great customer service and unbeatable prices!

My family and I moved to West Madison in January of 2009, leaving our favorite italian restaurant behind back in our hometown. We were searching for a place to go *once a week for family night* and we found it immediately! 

Quaker Steak and Lube was recommended to my brother by a co-worker. So, one Saturday night, right before hitting up The Comedy Club on State, we decided to stop by Quaker Steak and Lube as a \"trial\". We were immediately greeted and seated with no wait. It was BUSY too. I ordered the chicken fenders and french fries with a side of ranch- they were delicious! Crispy on the outside and juicy on the inside! The fries were seasoned to perfection and the ranch... YUM. It's hard to find a place that serves really great ranch. **So far Red Robin is #1 ranch server and Quaker Steak and Lube is now #2** My fiance ordered chicken wings. They tasted baked and then deep-fried. Their choice of sauces were practically limitless. There was a ton to choose from. My brother and his wife each ordered a burger and fries and a bowl of the cheesy baked potato soup. They were both very pleased with their meal. Our bill came to about $60 which wasn't bad for the four of us. We had a great time and the place is decorated so that even if you went with someone you didn't like, you'd have plenty of things to keep yourself busy staring at.

Overall, I highly recommend Quaker Steak and Lube to anyone looking for a great meal in a fun & friendly atmosphere.

However, this is not the place to take someone to romantically gaze into each others eyes. It's quite noisy and very laid back.

I'm happy to say that our family day at Quaker Steak and Lube is every Tuesday *ALL YOU CAN EAT WING NIGHT* for $12.99 (unlimited wings, fries & soda)",0,0,0,"PV9CdNFDOX4_zWm3Sy3W8g","WmTz2k_uMmWltDhaLuMxmg"
"Ui2W6Mm9r_t8T65eHdVsmg",3,"2007-09-26 00:00:00","This is a fun place to stop. We vacation at a cabin west of Madison, so we always drive by Quaker Steak as we hop off 14 to 12-18.

The chicken wings were good. My partner's burger was delicious. The range of hot sauces for the chicken wings was admirable.

The automobile kitsch is fun. I am just so jaded about restaurants that I think this is actually a pretty cool place.",1,1,2,"PV9CdNFDOX4_zWm3Sy3W8g","3Sub5J2d1n63l0W43Ngd_A"
"UxhEuKcYRpUDtmqx9GLY3Q",3,"2014-03-31 00:00:00","Last night for Wi vs Az basketball game I had gray wings and observed great bar tending by 2 female bar tenders. One trainer and one trainee.  Would have given a 4 or 5 star rating, but went back in today for Mi vs UK and the male bar tender  was terrible. put in wrong order for my wings and pretty sure he didn't give me the correct beer.  Tried to tell him but he didn't understand.  Pretty disappointing.",0,0,0,"PV9CdNFDOX4_zWm3Sy3W8g","IWP-vpvw5O8oFF21BDs1Og"
"V0LBOJpNQxpvx8jNctkwbw",5,"2014-02-03 00:00:00","Best chicken wings in the United States. I have also had the burgers here and they are also delicious but the chicken wings are the hilight of this place. There are tons of different sauce choices to chose from to extremely hot to mild. This place has great food for the entire family. The bar is also perfect this place has plenty of tap beer to chose from and also plenty of mixed drinks.  I recommend trying the leaded lube n aid this drink  contains lemonade and vodka. This place is no doubt a 5 star place. I have been here many times. Just miss Brenda our favorite waitress.",0,0,0,"PV9CdNFDOX4_zWm3Sy3W8g","bmXTX1t9UXcoJY4w7Rj6gw"
"VGKDhXv7IivzhL1k1AQr5A",2,"2012-08-05 00:00:00","The boneless wings are alright, (only 6 little ones) but they are not wings they are nuggets covered in sauce. The soft pretzels for a side with them are good, with the beer cheese sauce. The service was poor, the waiter  took his time to get to the table, he never came back to ask about refills till he brought the bill. They have free wi-fi but it is useless. One positive was the burger and fries my wife got looked really good, and it was big.",0,0,0,"PV9CdNFDOX4_zWm3Sy3W8g","1sHVuEifFTKjcskLTsw2mg"
"VsxdHn-5G4SRYBuQgsfHbw",4,"2010-03-31 00:00:00","This is a great place to go out and eat. Their is quite a bit to see when you sit down. From all the cars, vehicles, and other things they got hanging from the ceiling, or glued to the wall. It is normally really loud inside, which can get a bit bothersome when your trying to talk to friends or family, and it sucks when you get placed in the bar area, and some people can be very rude and careless (you can tell when their gettin' drunk) besides all that, their is a nice selection of food to choose from, and everything is great. Now, wings are not my thing but Quaker Steaks are pretty good. Although i will never push myself to try the Atomic sauce, because i hate hot... If you in the Madison/Middleton area and want some good food at a good price, you should check out Quaker Steak....",0,0,0,"PV9CdNFDOX4_zWm3Sy3W8g","Bva7X75zbPmNcff1ivMTGA"
"vtuiGBb3RI9_kUM8AL60DA",1,"2016-11-07 00:00:00","Ordered from here twice and both times they have gotten my order wrong. Will not be ordering again for this mediocre food. Would rather go to McDonalds. If you want wings head over to Wings Over Madison which is right down the road.",1,0,0,"PV9CdNFDOX4_zWm3Sy3W8g","NEByCyoA0HHtTIGYd3kLsw"
"w357ZsP1TxnlwpcX4602eA",4,"2011-08-01 00:00:00","YUM YUM
I've been to a few locations for this franchise...WI, OH and IL...none of whcih ever disappoint...I almost always get a really nice server...they're usually really helpful when you're asking for suggestions and such
I usually order the wings with Buckeye BBQ sauce and pretzels...but even that's too much to eat for one person...
This particular location has a great outdoor patio with tvs, lots of fresh air and great servers...perfect location for the businesses nearby.",0,0,0,"PV9CdNFDOX4_zWm3Sy3W8g","UWG-O5E8ztxPM06av7Eo3w"
"WA6F0dXml61W9IpbtvgQPA",5,"2013-08-11 00:00:00","Great wings!!!!!!!!!!! I love this place great people great food. bike night was great. Was here in  July 2011",0,0,0,"PV9CdNFDOX4_zWm3Sy3W8g","wtONuGsa5MxaLR2nr__EkQ"
"WjV3rs_bHUcSYpVYibE5Zw",4,"2011-09-02 00:00:00","Good stuff...man vs food atomic wing challenge!",0,0,0,"PV9CdNFDOX4_zWm3Sy3W8g","KnkadLYRte9OxMmIppbyug"
"wWDkob6Mu96aL07Blmn63A",3,"2013-04-20 00:00:00","I've been to the Quaker Steak & Lube a number of times, the food is decent and I've never had bad service until today.  Actually bad is an understatement.  3 of us came in for a late lunch, it wasn't at all crowded and we got drinks pretty quickly, but needed a couple more min to order lunch.  We waited for what seemed like a good 15-20 min for our waiter to come back, he didn't.  A waitress eventually came over and told us he had left and she wasn't sure if we ordered or not.  We sat there waiting another 20 min or so for the food, again it was fairly sparse in there.  When the food finally came out, I was given the wrong salad.  The guy who brought the food out was very nice and apologetic about the screw up and said he'd get order the salad for me right away.  Its now 2pm and I'm feeling light headed after the long wait so I asked him if I could have a couple of pieces of chicken from the other salad since I had to wait.  He was very accommodating and left the entire wrong salad saying we could have as much of it as we like since it would be thrown out anyway.  A few min later the waitress that took the order comes out and also apologizes about the wrong salad and proceeds to take it away, I told her what the other guy said and practically had to pry the salad away from her - I've had like 1 piece of chicken at that point.  The waitress then comes back with a side dish containing what should have been on the salad I actually ordered with the intent of dumping it on top of the gross ice berg lettuce which I don't eat.  I again tell her that I was expecting the salad I ordered which she then brings without the chicken on it.  Seriously?  Then some other guy stops by who is maybe the manager, and asks how everything is tasting.  I tell him its fine except I'm missing the chicken from my salad and my son's drink hasn't been refilled.  The manager was totally lame, no apology for the wait, no apology for the screw up on top of the wait.  Not sure I'll be going back to the Middleton location any time soon.",0,0,0,"PV9CdNFDOX4_zWm3Sy3W8g","j75CBAwxMURr7VwRpSuWwg"
"xAJ6eB425kPphTjkqgSI-w",3,"2010-03-31 00:00:00","The wings are completely superior to BW3.  The atomic wings are grossly hot.  Not sure how anyone eats them.  The rest of the wing menu has great variety and is full of taste.  My biggest knock on them after multiple visits is the service.  I have had experiences with poor wait staff as well as a poorly handled situation by the manager on duty.",0,0,0,"PV9CdNFDOX4_zWm3Sy3W8g","yMDneaYQ_IBnyHTzwXHP_Q"
"XJHIGPx3K-LFfRhG5w2Ohg",3,"2015-07-12 00:00:00","Thunderbird steak ok, not very charcoal flavored or really juicy like Outback Steakhouse. Service was excellent. The burgers are better than steak we think. Wings are usually good here too. Hot wings yay",0,0,0,"PV9CdNFDOX4_zWm3Sy3W8g","TSubtJIDo6I_tvS1XWRSXw"
"XtKyaJEZqO3jfy_N1p83Cw",2,"2012-11-30 00:00:00","The place has good wings, but only if you order them at the restaurant, they are far worse when you order takeout (I've ordered in both at the location and takeout more than once, so I feel this is consistent). All of the rest of the food is very average.",1,0,0,"PV9CdNFDOX4_zWm3Sy3W8g","vVOe7RUuAWqWNvHTyyBkLw"
"Xvhq7dz0eGiThRGcq_8msA",2,"2015-09-25 00:00:00","My husband and I are new to the area and are in search of great places to eat.  Unfortunately, Quaker Steak & Lube is not one of them.  The customer service was abysmal.  We walk in and ask to be seated outside, as it was a beautiful day.  We were told its first come/first serve and walk ourselves out there.  We found many empty tables, but had to search for one that didn't have crumbs on it.  They were bussed, but just not very well.  We sat there for about 10 minutes...no one has even acknowledged us.  There was a waitress who has been by the table next to us several time, but never said anything to us.  Then the bartender comes over to us and brings us menus and takes our drink order.  About ten minutes later he asks if we wanted to order food.  There were bugs (fruit fly size) flying around...and after my husband pulled several out of his beer...he looked down and had 4 more in there.  We decide we'd rather sit inside.  My husband walks over to the bar tender and requests a table inside.  The bar tender turns to someone who looks like she may be a manager and she directs us to talk to the hostess to be seated inside.  The person who was bringing our food out hears this and offers to find a table for us.  We are seated and our food is delivered.  They were nice enough to split the burger and onion rings for us, but the burger was just above room temperature.  It was still yummy, just would have liked it to be warm and hot off the grill.   Maybe I expected too much.  The onion rings were very good...the wings were decent.  If it weren't for the terrible service, we would have definitely given it another shot.  Every single employee in that restaurant looked very unhappy.  No smiles at all.  Nobody was friendly.  It was kinda depressing.  There are just too many other choices in the Madison area to treat customers like this.",1,0,0,"PV9CdNFDOX4_zWm3Sy3W8g","snapyB4Ka1l8COpnJGhBSw"
"yDo788NbLM9wA7JftsGGXw",2,"2011-06-26 00:00:00","Uhhmm, no.
They aren't wings, they're CHICKEN NUGGETS. They come drowning in sauce, so be sure to ask for it on the side.
Although our server was decent, the hostess was less than professional.
It was very noisy, and the menus were sticky.
I won't be back.",4,1,1,"PV9CdNFDOX4_zWm3Sy3W8g","vuPyPvh7ysAjCakDA5xHdQ"
"YFyMomYXqTS0znmAnXe26g",2,"2015-08-20 00:00:00","My office decided to order carry out to celebrate a co-workers bday. This was my first experience with Quaker Steak and it was decent. There was an issue with timing and our lunch didn't turn up ready for nearly 45 minutes after it was promised. No reason really was given. Kinda odd. 

I had the wedge salad. The lettuce was nice crunchy iceberg. Not super green but I think that's iceberg lettuce for ya. You can choose grilled or fried chicken and I opted for the grilled. It had nice flavor and was real chicken. The bacon was not the greatest quality and lacked flavor. The bleu cheese on the other hand had great flavor and came in size big chunks :) the star was the avocado lime dressing. It had a bit of a kick to it and was delish! Sign me up for more of that. I can't say I'd ever seek out a visit to this place on my own but not too shabby for takeout lunch. Others in the office had the wings in various flavors and formats. Most of them were very pleased.",0,0,0,"PV9CdNFDOX4_zWm3Sy3W8g","XmUoErm8KkfP_ti71nXgAg"
"ysbQXiRF5R99FZnYXFeSfA",2,"2013-05-12 00:00:00","I have been to this location three times and ordered wings each time. Once they were cooked perfectly. The other two times I was served undercooked wings (gummy skins, no crispness).  I wish they were more consistent with their cooking because I do like their sauces.",0,0,0,"PV9CdNFDOX4_zWm3Sy3W8g","WwiOD4TY_QbwK3eZ5Ck7LA"
"z9M6vc1QN4Pc9EG54oIMaw",2,"2016-01-01 00:00:00","Have to say meh.  Margarita was all mix - no substance. Had reservations for new years Eve and service was meh even though it wasn't crowded.  Not impressed.",0,0,0,"PV9CdNFDOX4_zWm3Sy3W8g","yM0k2dBuCzcbnCMkBtY9Gg"
"zGzx6V8-hhvHfV8HDcHLSw",2,"2012-04-29 00:00:00","service was good, but the food kinda sucked...

I can see going for the gimmick and drinking with group, but not for a meal",0,0,0,"PV9CdNFDOX4_zWm3Sy3W8g","QsOAx1bR7iiiePU_SNDnRA"
"ZHNLRuPckezBD5ymNuT-ng",5,"2015-01-04 00:00:00","Great variety of choices.  Known for their wings. I think their wings are better then BWWs.  They are larger and have more sauce on them  They are sold by weight instead of quantity.",0,0,0,"PV9CdNFDOX4_zWm3Sy3W8g","pgqoh3R5RqP18Er-Ieo17g"
"zPmZ-bXwEtjrn7eHdJkU7Q",3,"2014-01-24 00:00:00","A good place for kids, since the interior is similar to a pit stop or garage with a car/motorcycle theme.  I guess they do well on alcohol sales, because there are 2 distinct bar areas.  I was seated in Scotty's bar area, and he had me try a fantastic pale ale.  The food is similar to Buffalo Wild Wings, if you have ever been there.  It's mostly sandwiches, salads, wraps, and chicken wings.  On a day where the temperatures hit -5 F, the hot food and prompt service were definitely appreciated.  Sit in Scotty's section if you want some local knowledge or need advice on beer!",3,3,3,"PV9CdNFDOX4_zWm3Sy3W8g","m8nDqQ7a3zQWfkNK1_vwnQ"
